Data,ID do jogador,Apelido,Agente,NLH,MTT,PLO6,Total,NLH,MTT,PLO6,Jogo_Fav,PROFIT/LOSS
25/05/2026,164419,TchauBozo,AF - ISAC,0,"0,2",0," R$  0,20 ","0,00%","100,00%","0,00%",MTT,-2
25/05/2026,195693,all in pre flop,AF - ISAC,0,"0,3",0," R$  0,30 ","0,00%","100,00%","0,00%",MTT,-3
25/05/2026,109124,Brunoovieir_,AF - ISAC,0,"7,5",0," R$  7,50 ","0,00%","100,00%","0,00%",MTT,"115,35"
25/05/2026,175064,oCalvoDoPoker,AF - ISAC,0,"81,5",0," R$  81,50 ","0,00%","100,00%","0,00%",MTT,"50,71"
25/05/2026,138562,BPOTY,AF - ISAC,0,0,"2,16"," R$  2,16 ","0,00%","0,00%","100,00%",PLO6,-40
25/05/2026,145975,Maverick81,AF - ISAC,0,"9,9",0," R$  9,90 ","0,00%","100,00%","0,00%",MTT,"218,94"
25/05/2026,172406,RyanPaleta,AF - ISAC,6,0,0," R$  6,00 ","100,00%","0,00%","0,00%",NLH,"-7,1"
25/05/2026,175841,Lacerd1nha flush,AF - ISAC,0,"0,3",0," R$  0,30 ","0,00%","100,00%","0,00%",MTT,-3
25/05/2026,178296,Hawk,AF - ISAC,"1,71",1,0," R$  2,71 ","63,10%","36,90%","0,00%",NLH,-30
25/05/2026,180867,Bocao,AF - ISAC,0,0,0, R$  -   ,,,,NLH,0
25/05/2026,185459,Regiane,AF - ISAC,0,0,0, R$  -   ,,,,NLH,0
25/05/2026,190586,JuniorHawk,AF - ISAC,0,"0,1",0," R$  0,10 ","0,00%","100,00%","0,00%",MTT,"-0,49"
25/05/2026,136196,Storo,AF - ISAC,0,"4,7",0," R$  4,70 ","0,00%","100,00%","0,00%",MTT,-47
25/05/2026,160870,robson22,AF - ISAC,0,0,0, R$  -   ,,,,NLH,0
25/05/2026,162422,Lucas Arantes,AF - ISAC,0,"0,1",0," R$  0,10 ","0,00%","100,00%","0,00%",MTT,"0,29"
25/05/2026,148886,AA007,AF - ISAC,0,0,"140,71"," R$  140,71 ","0,00%","0,00%","100,00%",PLO6,350
25/05/2026,168507,Jhonnata Do Riverr,AF - ISAC,"4,78","10,7","27,6"," R$  43,08 ","11,10%","24,84%","64,07%",PLO6,-38
25/05/2026,180131,Sabor Ganhar,AF - ISAC,0,0,"141,13"," R$  141,13 ","0,00%","0,00%","100,00%",PLO6,-517
25/05/2026,168605,PlayBorges,AF - ISAC,"61,03","7,9","3,17"," R$  72,10 ","84,65%","10,96%","4,40%",NLH,-207
25/05/2026,181112,dafugaa,AF - ISAC,"34,74","0,2",0," R$  34,94 ","99,43%","0,57%","0,00%",NLH,"95,62"
25/05/2026,179760,repanga73,AF - ISAC,0,"4,5","43,17"," R$  47,67 ","0,00%","9,44%","90,56%",PLO6,"-25,72"
25/05/2026,165543,isaqueramos@,AF - ISAC,0,"0,8","8,39"," R$  9,19 ","0,00%","8,71%","91,29%",PLO6,"-69,12"
25/05/2026,179839,scan7,AF - ISAC,"23,19","1,5",0," R$  24,69 ","93,92%","6,08%","0,00%",NLH,"-72,71"
25/05/2026,113629,ernesto94,AF - ISAC,0,"0,1",0," R$  0,10 ","0,00%","100,00%","0,00%",MTT,"0,11"
25/05/2026,178711,JapaPoker,AF - ISAC,0,0,0, R$  -   ,,,,NLH,0
25/05/2026,183322,liviozada,AF - ISAC,0,0,0, R$  -   ,,,,NLH,0
25/05/2026,195968,pix195968,AF - ISAC,0,0,0, R$  -   ,,,,NLH,0
25/05/2026,195991,CAP_MAIA,AF - ISAC,"0,09","10,6",0," R$  10,69 ","0,84%","99,16%","0,00%",MTT,"-88,37"
25/05/2026,180038,Chico gia,AF - ISAC,"2,19",0,"1,17"," R$  3,36 ","65,18%","0,00%","34,82%",NLH,"8,38"
25/05/2026,160177,henrry,AF - ISAC,0,0,"3,54"," R$  3,54 ","0,00%","0,00%","100,00%",PLO6,-10
25/05/2026,147068,FRANK,AF - ISAC,0,0,"67,53"," R$  67,53 ","0,00%","0,00%","100,00%",PLO6,"335,3"
25/05/2026,163631,INSTAFOLD,AF - ISAC,0,0,0, R$  -   ,,,,NLH,0
25/05/2026,179753,bb204kk,AF - ISAC,0,0,"0,79"," R$  0,79 ","0,00%","0,00%","100,00%",PLO6,"-0,85"
25/05/2026,179759,fredykrueger,AF - ISAC,0,0,0, R$  -   ,,,,NLH,0
25/05/2026,196198,pix196198,AF - ISAC,0,0,"136,45"," R$  136,45 ","0,00%","0,00%","100,00%",PLO6,185
25/05/2026,110891,Gael808,AF - ISAC,"3,96",0,0," R$  3,96 ","100,00%","0,00%","0,00%",NLH,-30
25/05/2026,165123,Fr0?D,AF - ISAC,"2,76",0,0," R$  2,76 ","100,00%","0,00%","0,00%",NLH,-34
25/05/2026,193803,blefamuito,AF - ISAC,"2,82",0,0," R$  2,82 ","100,00%","0,00%","0,00%",NLH,-31
25/05/2026,139240,3333badboy,AF - ISAC,"5,57",0,0," R$  5,57 ","100,00%","0,00%","0,00%",NLH,-70
25/05/2026,175290,L10,AF - ISAC,0,"3,8",0," R$  3,80 ","0,00%","100,00%","0,00%",MTT,"54,15"
25/05/2026,148865,Kamila??,AF - ISAC,0,"10,52",0," R$  10,52 ","0,00%","100,00%","0,00%",MTT,"-102,66"
25/05/2026,159721,SPLATY,AF - ISAC,"25,12","42,34","0,22"," R$  67,68 ","37,12%","62,56%","0,33%",MTT,"190,75"
25/05/2026,158223,DINGOS 0800,AF - ISAC,0,"18,1",0," R$  18,10 ","0,00%","100,00%","0,00%",MTT,"42,53"
25/05/2026,152045,iag0,AF - ISAC,"3,59","0,8",0," R$  4,39 ","81,78%","18,22%","0,00%",NLH,"32,18"
25/05/2026,173648,Iphones,AF - ISAC,"63,35",0,0," R$  63,35 ","100,00%","0,00%","0,00%",NLH,-400
25/05/2026,147053,? Halloween ?,AF - ISAC,0,3,0," R$  3,00 ","0,00%","100,00%","0,00%",MTT,-30
25/05/2026,135701,AVLIS,AF - ISAC,0,0,0, R$  -   ,,,,NLH,0
25/05/2026,136024,EL GATURNO,AF - ISAC,0,0,0, R$  -   ,,,,NLH,0
25/05/2026,154740,Papai Smurf,AF - ISAC,0,0,0, R$  -   ,,,,NLH,0
25/05/2026,156750,calango,AF - ISAC,"0,07",0,0," R$  0,07 ","100,00%","0,00%","0,00%",NLH,"9,83"
25/05/2026,169656,@Rob,AF - ISAC,0,0,0, R$  -   ,,,,NLH,0
25/05/2026,172709,Almir Martins,AF - ISAC,0,0,0, R$  -   ,,,,NLH,0
25/05/2026,184138,.??.,AF - ISAC,"0,64","1,2",0," R$  1,84 ","34,78%","65,22%","0,00%",MTT,"-20,47"
25/05/2026,158081,NICK,AF - ISAC,0,0,"28,32"," R$  28,32 ","0,00%","0,00%","100,00%",PLO6,"-130,17"
25/05/2026,120885,&&&&,AF - ISAC,0,"2,6",0," R$  2,60 ","0,00%","100,00%","0,00%",MTT,-26
25/05/2026,146445,S4FADA0,AF - ISAC,0,0,0, R$  -   ,,,,NLH,0
25/05/2026,172829,Alison Martins,AF - ISAC,0,0,0, R$  -   ,,,,NLH,0
25/05/2026,180007,pix180007,AF - ISAC,0,0,0, R$  -   ,,,,NLH,0
25/05/2026,137926,kinho11,AF - ISAC,0,0,0, R$  -   ,,,,NLH,0
25/05/2026,138027,annaalice17,AF - ISAC,0,0,0, R$  -   ,,,,NLH,0
25/05/2026,138028,Anna17,AF - ISAC,0,0,0, R$  -   ,,,,NLH,0
25/05/2026,138803,Anna Alice,AF - ISAC,0,0,0, R$  -   ,,,,NLH,0
25/05/2026,138808,kinho17,AF - ISAC,0,0,0, R$  -   ,,,,NLH,0
25/05/2026,191993,wallygarage,AF - ISAC,0,"12,5",0," R$  12,50 ","0,00%","100,00%","0,00%",MTT,-125
25/05/2026,185102,Gabriel M,AF - ISAC,0,0,"1,49"," R$  1,49 ","0,00%","0,00%","100,00%",PLO6,-20
25/05/2026,171794,Streetpokerr,AF - ISAC,0,10,"45,64"," R$  55,64 ","0,00%","17,97%","82,03%",PLO6,-777
25/05/2026,139283,sai do meio,AF - ISAC,0,1,0," R$  1,00 ","0,00%","100,00%","0,00%",MTT,-10
25/05/2026,172110,JACAREZINHO,AF - ISAC,"10,76",0,0," R$  10,76 ","100,00%","0,00%","0,00%",NLH,-55
25/05/2026,174562,bafim de bode,AF - ISAC,"9,12",0,0," R$  9,12 ","100,00%","0,00%","0,00%",NLH,"30,78"
25/05/2026,172221,koringa imprts,AF - ISAC,"9,14",0,0," R$  9,14 ","100,00%","0,00%","0,00%",NLH,-100
25/05/2026,116289,Duuuuur,AF - PEUEUA,0,"604,59",0," R$  604,59 ","0,00%","100,00%","0,00%",MTT,"-2604,72"
25/05/2026,158934,Gato_Preto,AF - PEUEUA,0,0,"412,53"," R$  412,53 ","0,00%","0,00%","100,00%",PLO6,"-1716,84"
25/05/2026,116298,Pernalonga,AF - PEUEUA,0,0,"111,88"," R$  111,88 ","0,00%","0,00%","100,00%",PLO6,"-38,51"
25/05/2026,129313,Falcão FTS,AF - PEUEUA,"6,99",0,"572,28"," R$  579,27 ","1,21%","0,00%","98,79%",PLO6,"870,61"
